agency_cd,location_id,datetime,parameter_cd,flow.cfs,latitude,longitude
CDEC,KOT,2020-02-14T18:00:00Z,20,638,37.69978,-121.17019
CDEC,KOT,2020-02-14T18:15:00Z,20,633,37.69978,-121.17019
CDEC,KOT,2020-02-14T18:30:00Z,20,629,37.69978,-121.17019
CDEC,KOT,2020-02-14T18:45:00Z,20,627,37.69978,-121.17019
CDEC,KOT,2020-02-14T19:00:00Z,20,624,37.69978,-121.17019
CDEC,KOT,2020-02-14T19:15:00Z,20,618,37.69978,-121.17019
CDEC,KOT,2020-02-14T19:30:00Z,20,620,37.69978,-121.17019
CDEC,KOT,2020-02-14T19:45:00Z,20,618,37.69978,-121.17019
CDEC,KOT,2020-02-14T20:00:00Z,20,615,37.69978,-121.17019
CDEC,KOT,2020-02-14T20:15:00Z,20,611,37.69978,-121.17019
CDEC,KOT,2020-02-14T20:30:00Z,20,606,37.69978,-121.17019
CDEC,KOT,2020-02-14T20:45:00Z,20,606,37.69978,-121.17019
CDEC,KOT,2020-02-14T21:00:00Z,20,600,37.69978,-121.17019
CDEC,KOT,2020-02-14T21:15:00Z,20,602,37.69978,-121.17019
CDEC,KOT,2020-02-14T21:30:00Z,20,595,37.69978,-121.17019
CDEC,KOT,2020-02-14T21:45:00Z,20,595,37.69978,-121.17019
CDEC,KOT,2020-02-14T22:00:00Z,20,588,37.69978,-121.17019
CDEC,KOT,2020-02-14T22:15:00Z,20,591,37.69978,-121.17019
CDEC,KOT,2020-02-14T22:30:00Z,20,586,37.69978,-121.17019
CDEC,KOT,2020-02-14T22:45:00Z,20,586,37.69978,-121.17019
CDEC,KOT,2020-02-14T23:00:00Z,20,579,37.69978,-121.17019
CDEC,KOT,2020-02-14T23:15:00Z,20,579,37.69978,-121.17019
CDEC,KOT,2020-02-14T23:30:00Z,20,573,37.69978,-121.17019
CDEC,KOT,2020-02-14T23:45:00Z,20,573,37.69978,-121.17019
CDEC,KOT,2020-02-15T00:00:00Z,20,573,37.69978,-121.17019
CDEC,KOT,2020-02-15T00:15:00Z,20,568,37.69978,-121.17019
CDEC,KOT,2020-02-15T00:30:00Z,20,564,37.69978,-121.17019
CDEC,KOT,2020-02-15T00:45:00Z,20,564,37.69978,-121.17019
CDEC,KOT,2020-02-15T01:00:00Z,20,562,37.69978,-121.17019
CDEC,KOT,2020-02-15T01:15:00Z,20,560,37.69978,-121.17019
CDEC,KOT,2020-02-15T01:30:00Z,20,557,37.69978,-121.17019
CDEC,KOT,2020-02-15T01:45:00Z,20,555,37.69978,-121.17019
CDEC,KOT,2020-02-15T02:00:00Z,20,553,37.69978,-121.17019
CDEC,KOT,2020-02-15T02:15:00Z,20,551,37.69978,-121.17019
CDEC,KOT,2020-02-15T02:30:00Z,20,551,37.69978,-121.17019
CDEC,KOT,2020-02-15T02:45:00Z,20,544,37.69978,-121.17019
CDEC,KOT,2020-02-15T03:00:00Z,20,546,37.69978,-121.17019
CDEC,KOT,2020-02-15T03:15:00Z,20,544,37.69978,-121.17019
CDEC,KOT,2020-02-15T03:30:00Z,20,542,37.69978,-121.17019
CDEC,KOT,2020-02-15T03:45:00Z,20,538,37.69978,-121.17019
CDEC,KOT,2020-02-15T04:00:00Z,20,535,37.69978,-121.17019
CDEC,KOT,2020-02-15T04:15:00Z,20,535,37.69978,-121.17019
CDEC,KOT,2020-02-15T04:30:00Z,20,535,37.69978,-121.17019
CDEC,KOT,2020-02-15T04:45:00Z,20,531,37.69978,-121.17019
CDEC,KOT,2020-02-15T05:00:00Z,20,529,37.69978,-121.17019
CDEC,KOT,2020-02-15T05:15:00Z,20,529,37.69978,-121.17019
CDEC,KOT,2020-02-15T05:30:00Z,20,531,37.69978,-121.17019
CDEC,KOT,2020-02-15T05:45:00Z,20,525,37.69978,-121.17019
CDEC,KOT,2020-02-15T06:00:00Z,20,529,37.69978,-121.17019
CDEC,KOT,2020-02-15T06:15:00Z,20,522,37.69978,-121.17019
CDEC,KOT,2020-02-15T06:30:00Z,20,522,37.69978,-121.17019
CDEC,KOT,2020-02-15T06:45:00Z,20,518,37.69978,-121.17019
CDEC,KOT,2020-02-15T07:00:00Z,20,518,37.69978,-121.17019
CDEC,KOT,2020-02-15T07:15:00Z,20,516,37.69978,-121.17019
CDEC,KOT,2020-02-15T07:30:00Z,20,518,37.69978,-121.17019
CDEC,KOT,2020-02-15T07:45:00Z,20,514,37.69978,-121.17019
CDEC,KOT,2020-02-15T08:00:00Z,20,512,37.69978,-121.17019
CDEC,KOT,2020-02-15T08:15:00Z,20,510,37.69978,-121.17019
CDEC,KOT,2020-02-15T08:30:00Z,20,505,37.69978,-121.17019
CDEC,KOT,2020-02-15T08:45:00Z,20,507,37.69978,-121.17019
CDEC,KOT,2020-02-15T09:00:00Z,20,507,37.69978,-121.17019
CDEC,KOT,2020-02-15T09:15:00Z,20,507,37.69978,-121.17019
CDEC,KOT,2020-02-15T09:30:00Z,20,503,37.69978,-121.17019
CDEC,KOT,2020-02-15T09:45:00Z,20,503,37.69978,-121.17019
CDEC,KOT,2020-02-15T10:00:00Z,20,503,37.69978,-121.17019
CDEC,KOT,2020-02-15T10:15:00Z,20,499,37.69978,-121.17019
CDEC,KOT,2020-02-15T10:30:00Z,20,501,37.69978,-121.17019
CDEC,KOT,2020-02-15T10:45:00Z,20,497,37.69978,-121.17019
CDEC,KOT,2020-02-15T11:00:00Z,20,499,37.69978,-121.17019
CDEC,KOT,2020-02-15T11:15:00Z,20,495,37.69978,-121.17019
CDEC,KOT,2020-02-15T11:30:00Z,20,497,37.69978,-121.17019
CDEC,KOT,2020-02-15T11:45:00Z,20,490,37.69978,-121.17019
CDEC,KOT,2020-02-15T12:00:00Z,20,490,37.69978,-121.17019
CDEC,KOT,2020-02-15T12:15:00Z,20,488,37.69978,-121.17019
CDEC,KOT,2020-02-15T12:30:00Z,20,490,37.69978,-121.17019
CDEC,KOT,2020-02-15T12:45:00Z,20,488,37.69978,-121.17019
CDEC,KOT,2020-02-15T13:00:00Z,20,486,37.69978,-121.17019
CDEC,KOT,2020-02-15T13:15:00Z,20,486,37.69978,-121.17019
CDEC,KOT,2020-02-15T13:30:00Z,20,486,37.69978,-121.17019
CDEC,KOT,2020-02-15T13:45:00Z,20,482,37.69978,-121.17019
CDEC,KOT,2020-02-15T14:00:00Z,20,484,37.69978,-121.17019
CDEC,KOT,2020-02-15T14:15:00Z,20,482,37.69978,-121.17019
CDEC,KOT,2020-02-15T14:30:00Z,20,481,37.69978,-121.17019
CDEC,KOT,2020-02-15T14:45:00Z,20,482,37.69978,-121.17019
CDEC,KOT,2020-02-15T15:00:00Z,20,479,37.69978,-121.17019
CDEC,KOT,2020-02-15T15:15:00Z,20,479,37.69978,-121.17019
CDEC,KOT,2020-02-15T15:30:00Z,20,479,37.69978,-121.17019
CDEC,KOT,2020-02-15T15:45:00Z,20,481,37.69978,-121.17019
CDEC,KOT,2020-02-15T16:00:00Z,20,477,37.69978,-121.17019
CDEC,KOT,2020-02-15T16:15:00Z,20,479,37.69978,-121.17019
CDEC,KOT,2020-02-15T16:30:00Z,20,477,37.69978,-121.17019
CDEC,KOT,2020-02-15T16:45:00Z,20,477,37.69978,-121.17019
CDEC,KOT,2020-02-15T17:00:00Z,20,473,37.69978,-121.17019
CDEC,KOT,2020-02-15T17:15:00Z,20,473,37.69978,-121.17019
CDEC,KOT,2020-02-15T17:30:00Z,20,469,37.69978,-121.17019
CDEC,KOT,2020-02-15T17:45:00Z,20,471,37.69978,-121.17019
CDEC,KOT,2020-02-15T18:00:00Z,20,471,37.69978,-121.17019
CDEC,KOT,2020-02-15T18:15:00Z,20,469,37.69978,-121.17019
CDEC,KOT,2020-02-15T18:30:00Z,20,469,37.69978,-121.17019
CDEC,KOT,2020-02-15T18:45:00Z,20,467,37.69978,-121.17019
CDEC,KOT,2020-02-15T19:00:00Z,20,467,37.69978,-121.17019
CDEC,KOT,2020-02-15T19:15:00Z,20,469,37.69978,-121.17019
CDEC,KOT,2020-02-15T19:30:00Z,20,469,37.69978,-121.17019
CDEC,KOT,2020-02-15T19:45:00Z,20,463,37.69978,-121.17019
CDEC,KOT,2020-02-15T20:00:00Z,20,463,37.69978,-121.17019
CDEC,KOT,2020-02-15T20:15:00Z,20,463,37.69978,-121.17019
CDEC,KOT,2020-02-15T20:30:00Z,20,463,37.69978,-121.17019
CDEC,KOT,2020-02-15T20:45:00Z,20,463,37.69978,-121.17019
CDEC,KOT,2020-02-15T21:00:00Z,20,463,37.69978,-121.17019
CDEC,KOT,2020-02-15T21:15:00Z,20,461,37.69978,-121.17019
CDEC,KOT,2020-02-15T21:30:00Z,20,459,37.69978,-121.17019
CDEC,KOT,2020-02-15T21:45:00Z,20,461,37.69978,-121.17019
CDEC,KOT,2020-02-15T22:00:00Z,20,461,37.69978,-121.17019
CDEC,KOT,2020-02-15T22:15:00Z,20,461,37.69978,-121.17019
CDEC,KOT,2020-02-15T22:30:00Z,20,461,37.69978,-121.17019
CDEC,KOT,2020-02-15T22:45:00Z,20,459,37.69978,-121.17019
CDEC,KOT,2020-02-15T23:00:00Z,20,457,37.69978,-121.17019
CDEC,KOT,2020-02-15T23:15:00Z,20,455,37.69978,-121.17019
CDEC,KOT,2020-02-15T23:30:00Z,20,457,37.69978,-121.17019
CDEC,KOT,2020-02-15T23:45:00Z,20,457,37.69978,-121.17019
CDEC,KOT,2020-02-16T00:00:00Z,20,453,37.69978,-121.17019
CDEC,KOT,2020-02-16T00:15:00Z,20,451,37.69978,-121.17019
CDEC,KOT,2020-02-16T00:30:00Z,20,449,37.69978,-121.17019
CDEC,KOT,2020-02-16T00:45:00Z,20,449,37.69978,-121.17019
CDEC,KOT,2020-02-16T01:00:00Z,20,448,37.69978,-121.17019
CDEC,KOT,2020-02-16T01:15:00Z,20,449,37.69978,-121.17019
CDEC,KOT,2020-02-16T01:30:00Z,20,448,37.69978,-121.17019
CDEC,KOT,2020-02-16T01:45:00Z,20,449,37.69978,-121.17019
CDEC,KOT,2020-02-16T02:00:00Z,20,449,37.69978,-121.17019
CDEC,KOT,2020-02-16T02:15:00Z,20,449,37.69978,-121.17019
CDEC,KOT,2020-02-16T02:30:00Z,20,446,37.69978,-121.17019
CDEC,KOT,2020-02-16T02:45:00Z,20,448,37.69978,-121.17019
CDEC,KOT,2020-02-16T03:00:00Z,20,448,37.69978,-121.17019
CDEC,KOT,2020-02-16T03:15:00Z,20,446,37.69978,-121.17019
CDEC,KOT,2020-02-16T03:30:00Z,20,448,37.69978,-121.17019
CDEC,KOT,2020-02-16T03:45:00Z,20,448,37.69978,-121.17019
CDEC,KOT,2020-02-16T04:00:00Z,20,446,37.69978,-121.17019
CDEC,KOT,2020-02-16T04:15:00Z,20,444,37.69978,-121.17019
CDEC,KOT,2020-02-16T04:30:00Z,20,446,37.69978,-121.17019
CDEC,KOT,2020-02-16T04:45:00Z,20,448,37.69978,-121.17019
CDEC,KOT,2020-02-16T05:00:00Z,20,446,37.69978,-121.17019
CDEC,KOT,2020-02-16T05:15:00Z,20,444,37.69978,-121.17019
CDEC,KOT,2020-02-16T05:30:00Z,20,444,37.69978,-121.17019
CDEC,KOT,2020-02-16T05:45:00Z,20,444,37.69978,-121.17019
CDEC,KOT,2020-02-16T06:00:00Z,20,442,37.69978,-121.17019
CDEC,KOT,2020-02-16T06:15:00Z,20,442,37.69978,-121.17019
CDEC,KOT,2020-02-16T06:30:00Z,20,442,37.69978,-121.17019
CDEC,KOT,2020-02-16T06:45:00Z,20,442,37.69978,-121.17019
CDEC,KOT,2020-02-16T07:00:00Z,20,442,37.69978,-121.17019
CDEC,KOT,2020-02-16T07:15:00Z,20,440,37.69978,-121.17019
CDEC,KOT,2020-02-16T07:30:00Z,20,440,37.69978,-121.17019
CDEC,KOT,2020-02-16T07:45:00Z,20,440,37.69978,-121.17019
CDEC,KOT,2020-02-16T08:00:00Z,20,440,37.69978,-121.17019
CDEC,KOT,2020-02-16T08:15:00Z,20,438,37.69978,-121.17019
CDEC,KOT,2020-02-16T08:30:00Z,20,440,37.69978,-121.17019
CDEC,KOT,2020-02-16T08:45:00Z,20,440,37.69978,-121.17019
CDEC,KOT,2020-02-16T09:00:00Z,20,440,37.69978,-121.17019
CDEC,KOT,2020-02-16T09:15:00Z,20,438,37.69978,-121.17019
CDEC,KOT,2020-02-16T09:30:00Z,20,442,37.69978,-121.17019
CDEC,KOT,2020-02-16T09:45:00Z,20,438,37.69978,-121.17019
CDEC,KOT,2020-02-16T10:00:00Z,20,440,37.69978,-121.17019
CDEC,KOT,2020-02-16T10:15:00Z,20,440,37.69978,-121.17019
CDEC,KOT,2020-02-16T10:30:00Z,20,440,37.69978,-121.17019
CDEC,KOT,2020-02-16T10:45:00Z,20,438,37.69978,-121.17019
CDEC,KOT,2020-02-16T11:00:00Z,20,440,37.69978,-121.17019
CDEC,KOT,2020-02-16T11:15:00Z,20,438,37.69978,-121.17019
CDEC,KOT,2020-02-16T11:30:00Z,20,438,37.69978,-121.17019
CDEC,KOT,2020-02-16T11:45:00Z,20,438,37.69978,-121.17019
CDEC,KOT,2020-02-16T12:00:00Z,20,440,37.69978,-121.17019
CDEC,KOT,2020-02-16T12:15:00Z,20,438,37.69978,-121.17019
CDEC,KOT,2020-02-16T12:30:00Z,20,438,37.69978,-121.17019
CDEC,KOT,2020-02-16T12:45:00Z,20,438,37.69978,-121.17019
CDEC,KOT,2020-02-16T13:00:00Z,20,438,37.69978,-121.17019
CDEC,KOT,2020-02-16T13:15:00Z,20,438,37.69978,-121.17019
CDEC,KOT,2020-02-16T13:30:00Z,20,438,37.69978,-121.17019
CDEC,KOT,2020-02-16T13:45:00Z,20,438,37.69978,-121.17019
CDEC,KOT,2020-02-16T14:00:00Z,20,438,37.69978,-121.17019
CDEC,KOT,2020-02-16T14:15:00Z,20,434,37.69978,-121.17019
CDEC,KOT,2020-02-16T14:30:00Z,20,438,37.69978,-121.17019
CDEC,KOT,2020-02-16T14:45:00Z,20,436,37.69978,-121.17019
CDEC,KOT,2020-02-16T15:00:00Z,20,438,37.69978,-121.17019
CDEC,KOT,2020-02-16T15:15:00Z,20,438,37.69978,-121.17019
CDEC,KOT,2020-02-16T15:30:00Z,20,436,37.69978,-121.17019
CDEC,KOT,2020-02-16T15:45:00Z,20,440,37.69978,-121.17019
CDEC,KOT,2020-02-16T16:00:00Z,20,438,37.69978,-121.17019
CDEC,KOT,2020-02-16T16:15:00Z,20,438,37.69978,-121.17019
CDEC,KOT,2020-02-16T16:30:00Z,20,438,37.69978,-121.17019
CDEC,KOT,2020-02-16T16:45:00Z,20,438,37.69978,-121.17019
CDEC,KOT,2020-02-16T17:00:00Z,20,436,37.69978,-121.17019
CDEC,KOT,2020-02-16T17:15:00Z,20,438,37.69978,-121.17019
CDEC,KOT,2020-02-16T17:30:00Z,20,438,37.69978,-121.17019
CDEC,KOT,2020-02-16T17:45:00Z,20,434,37.69978,-121.17019
CDEC,KOT,2020-02-16T18:00:00Z,20,436,37.69978,-121.17019
CDEC,KOT,2020-02-16T18:15:00Z,20,434,37.69978,-121.17019
CDEC,KOT,2020-02-16T18:30:00Z,20,434,37.69978,-121.17019
CDEC,KOT,2020-02-16T18:45:00Z,20,434,37.69978,-121.17019
CDEC,KOT,2020-02-16T19:00:00Z,20,432,37.69978,-121.17019
CDEC,KOT,2020-02-16T19:15:00Z,20,434,37.69978,-121.17019
CDEC,KOT,2020-02-16T19:30:00Z,20,436,37.69978,-121.17019
CDEC,KOT,2020-02-16T19:45:00Z,20,432,37.69978,-121.17019
CDEC,KOT,2020-02-16T20:00:00Z,20,434,37.69978,-121.17019
CDEC,KOT,2020-02-16T20:15:00Z,20,432,37.69978,-121.17019
CDEC,KOT,2020-02-16T20:30:00Z,20,432,37.69978,-121.17019
CDEC,KOT,2020-02-16T20:45:00Z,20,430,37.69978,-121.17019
CDEC,KOT,2020-02-16T21:00:00Z,20,432,37.69978,-121.17019
CDEC,KOT,2020-02-16T21:15:00Z,20,434,37.69978,-121.17019
CDEC,KOT,2020-02-16T21:30:00Z,20,432,37.69978,-121.17019
CDEC,KOT,2020-02-16T21:45:00Z,20,430,37.69978,-121.17019
CDEC,KOT,2020-02-16T22:00:00Z,20,432,37.69978,-121.17019
CDEC,KOT,2020-02-16T22:15:00Z,20,430,37.69978,-121.17019
CDEC,KOT,2020-02-16T22:30:00Z,20,432,37.69978,-121.17019
CDEC,KOT,2020-02-16T22:45:00Z,20,430,37.69978,-121.17019
CDEC,KOT,2020-02-16T23:00:00Z,20,432,37.69978,-121.17019
CDEC,KOT,2020-02-16T23:15:00Z,20,426,37.69978,-121.17019
CDEC,KOT,2020-02-16T23:30:00Z,20,426,37.69978,-121.17019
CDEC,KOT,2020-02-16T23:45:00Z,20,428,37.69978,-121.17019
CDEC,KOT,2020-02-17T00:00:00Z,20,426,37.69978,-121.17019
CDEC,KOT,2020-02-17T00:15:00Z,20,426,37.69978,-121.17019
CDEC,KOT,2020-02-17T00:30:00Z,20,426,37.69978,-121.17019
CDEC,KOT,2020-02-17T00:45:00Z,20,426,37.69978,-121.17019
CDEC,KOT,2020-02-17T01:00:00Z,20,426,37.69978,-121.17019
CDEC,KOT,2020-02-17T01:15:00Z,20,426,37.69978,-121.17019
CDEC,KOT,2020-02-17T01:30:00Z,20,426,37.69978,-121.17019
CDEC,KOT,2020-02-17T01:45:00Z,20,425,37.69978,-121.17019
CDEC,KOT,2020-02-17T02:00:00Z,20,426,37.69978,-121.17019
CDEC,KOT,2020-02-17T02:15:00Z,20,425,37.69978,-121.17019
CDEC,KOT,2020-02-17T02:30:00Z,20,425,37.69978,-121.17019
CDEC,KOT,2020-02-17T02:45:00Z,20,425,37.69978,-121.17019
CDEC,KOT,2020-02-17T03:00:00Z,20,425,37.69978,-121.17019
CDEC,KOT,2020-02-17T03:15:00Z,20,423,37.69978,-121.17019
CDEC,KOT,2020-02-17T03:30:00Z,20,425,37.69978,-121.17019
CDEC,KOT,2020-02-17T03:45:00Z,20,423,37.69978,-121.17019
CDEC,KOT,2020-02-17T04:00:00Z,20,425,37.69978,-121.17019
CDEC,KOT,2020-02-17T04:15:00Z,20,423,37.69978,-121.17019
CDEC,KOT,2020-02-17T04:30:00Z,20,423,37.69978,-121.17019
CDEC,KOT,2020-02-17T04:45:00Z,20,421,37.69978,-121.17019
CDEC,KOT,2020-02-17T05:00:00Z,20,425,37.69978,-121.17019
CDEC,KOT,2020-02-17T05:15:00Z,20,423,37.69978,-121.17019
CDEC,KOT,2020-02-17T05:30:00Z,20,425,37.69978,-121.17019
CDEC,KOT,2020-02-17T05:45:00Z,20,423,37.69978,-121.17019
CDEC,KOT,2020-02-17T06:00:00Z,20,425,37.69978,-121.17019
CDEC,KOT,2020-02-17T06:15:00Z,20,421,37.69978,-121.17019
CDEC,KOT,2020-02-17T06:30:00Z,20,423,37.69978,-121.17019
CDEC,KOT,2020-02-17T06:45:00Z,20,421,37.69978,-121.17019
CDEC,KOT,2020-02-17T07:00:00Z,20,423,37.69978,-121.17019
CDEC,KOT,2020-02-17T07:15:00Z,20,421,37.69978,-121.17019
CDEC,KOT,2020-02-17T07:30:00Z,20,421,37.69978,-121.17019
CDEC,KOT,2020-02-17T07:45:00Z,20,419,37.69978,-121.17019
CDEC,KOT,2020-02-17T08:00:00Z,20,421,37.69978,-121.17019
CDEC,KOT,2020-02-17T08:15:00Z,20,419,37.69978,-121.17019
CDEC,KOT,2020-02-17T08:30:00Z,20,419,37.69978,-121.17019
CDEC,KOT,2020-02-17T08:45:00Z,20,417,37.69978,-121.17019
CDEC,KOT,2020-02-17T09:00:00Z,20,419,37.69978,-121.17019
CDEC,KOT,2020-02-17T09:15:00Z,20,419,37.69978,-121.17019
CDEC,KOT,2020-02-17T09:30:00Z,20,419,37.69978,-121.17019
CDEC,KOT,2020-02-17T09:45:00Z,20,417,37.69978,-121.17019
CDEC,KOT,2020-02-17T10:00:00Z,20,419,37.69978,-121.17019
CDEC,KOT,2020-02-17T10:15:00Z,20,417,37.69978,-121.17019
CDEC,KOT,2020-02-17T10:30:00Z,20,417,37.69978,-121.17019
CDEC,KOT,2020-02-17T10:45:00Z,20,419,37.69978,-121.17019
CDEC,KOT,2020-02-17T11:00:00Z,20,417,37.69978,-121.17019
CDEC,KOT,2020-02-17T11:15:00Z,20,417,37.69978,-121.17019
CDEC,KOT,2020-02-17T11:30:00Z,20,417,37.69978,-121.17019
CDEC,KOT,2020-02-17T11:45:00Z,20,415,37.69978,-121.17019
CDEC,KOT,2020-02-17T12:00:00Z,20,419,37.69978,-121.17019
CDEC,KOT,2020-02-17T12:15:00Z,20,415,37.69978,-121.17019
CDEC,KOT,2020-02-17T12:30:00Z,20,417,37.69978,-121.17019
CDEC,KOT,2020-02-17T12:45:00Z,20,415,37.69978,-121.17019
CDEC,KOT,2020-02-17T13:00:00Z,20,419,37.69978,-121.17019
CDEC,KOT,2020-02-17T13:15:00Z,20,413,37.69978,-121.17019
CDEC,KOT,2020-02-17T13:30:00Z,20,415,37.69978,-121.17019
CDEC,KOT,2020-02-17T13:45:00Z,20,413,37.69978,-121.17019
CDEC,KOT,2020-02-17T14:00:00Z,20,415,37.69978,-121.17019
CDEC,KOT,2020-02-17T14:15:00Z,20,415,37.69978,-121.17019
CDEC,KOT,2020-02-17T14:30:00Z,20,415,37.69978,-121.17019
CDEC,KOT,2020-02-17T14:45:00Z,20,413,37.69978,-121.17019
CDEC,KOT,2020-02-17T15:00:00Z,20,413,37.69978,-121.17019
CDEC,KOT,2020-02-17T15:15:00Z,20,413,37.69978,-121.17019
CDEC,KOT,2020-02-17T15:30:00Z,20,415,37.69978,-121.17019
CDEC,KOT,2020-02-17T15:45:00Z,20,415,37.69978,-121.17019
CDEC,KOT,2020-02-17T16:00:00Z,20,413,37.69978,-121.17019
CDEC,KOT,2020-02-17T16:15:00Z,20,415,37.69978,-121.17019
CDEC,KOT,2020-02-17T16:30:00Z,20,413,37.69978,-121.17019
CDEC,KOT,2020-02-17T16:45:00Z,20,409,37.69978,-121.17019
CDEC,KOT,2020-02-17T17:00:00Z,20,413,37.69978,-121.17019
CDEC,KOT,2020-02-17T17:15:00Z,20,411,37.69978,-121.17019
CDEC,KOT,2020-02-17T17:30:00Z,20,411,37.69978,-121.17019
CDEC,KOT,2020-02-17T17:45:00Z,20,411,37.69978,-121.17019
CDEC,KOT,2020-02-17T18:00:00Z,20,415,37.69978,-121.17019
CDEC,KOT,2020-02-17T18:15:00Z,20,411,37.69978,-121.17019
CDEC,KOT,2020-02-17T18:30:00Z,20,411,37.69978,-121.17019
CDEC,KOT,2020-02-17T18:45:00Z,20,411,37.69978,-121.17019
CDEC,KOT,2020-02-17T19:00:00Z,20,411,37.69978,-121.17019
CDEC,KOT,2020-02-17T19:15:00Z,20,413,37.69978,-121.17019
CDEC,KOT,2020-02-17T19:30:00Z,20,409,37.69978,-121.17019
CDEC,KOT,2020-02-17T19:45:00Z,20,411,37.69978,-121.17019
CDEC,KOT,2020-02-17T20:00:00Z,20,411,37.69978,-121.17019
CDEC,KOT,2020-02-17T20:15:00Z,20,411,37.69978,-121.17019
CDEC,KOT,2020-02-17T20:30:00Z,20,411,37.69978,-121.17019
CDEC,KOT,2020-02-17T20:45:00Z,20,408,37.69978,-121.17019
CDEC,KOT,2020-02-17T21:00:00Z,20,408,37.69978,-121.17019
CDEC,KOT,2020-02-17T21:15:00Z,20,409,37.69978,-121.17019
CDEC,KOT,2020-02-17T21:30:00Z,20,409,37.69978,-121.17019
CDEC,KOT,2020-02-17T21:45:00Z,20,406,37.69978,-121.17019
CDEC,KOT,2020-02-17T22:00:00Z,20,411,37.69978,-121.17019
CDEC,KOT,2020-02-17T22:15:00Z,20,408,37.69978,-121.17019
CDEC,KOT,2020-02-17T22:30:00Z,20,409,37.69978,-121.17019
CDEC,KOT,2020-02-17T22:45:00Z,20,406,37.69978,-121.17019
CDEC,KOT,2020-02-17T23:00:00Z,20,409,37.69978,-121.17019
CDEC,KOT,2020-02-17T23:15:00Z,20,406,37.69978,-121.17019
CDEC,KOT,2020-02-17T23:30:00Z,20,406,37.69978,-121.17019
CDEC,KOT,2020-02-17T23:45:00Z,20,408,37.69978,-121.17019
CDEC,KOT,2020-02-18T00:00:00Z,20,404,37.69978,-121.17019
CDEC,KOT,2020-02-18T00:15:00Z,20,404,37.69978,-121.17019
CDEC,KOT,2020-02-18T00:30:00Z,20,404,37.69978,-121.17019
CDEC,KOT,2020-02-18T00:45:00Z,20,402,37.69978,-121.17019
CDEC,KOT,2020-02-18T01:00:00Z,20,396,37.69978,-121.17019
CDEC,KOT,2020-02-18T01:15:00Z,20,402,37.69978,-121.17019
CDEC,KOT,2020-02-18T01:30:00Z,20,396,37.69978,-121.17019
CDEC,KOT,2020-02-18T01:45:00Z,20,402,37.69978,-121.17019
CDEC,KOT,2020-02-18T02:00:00Z,20,396,37.69978,-121.17019
CDEC,KOT,2020-02-18T02:15:00Z,20,402,37.69978,-121.17019
CDEC,KOT,2020-02-18T02:30:00Z,20,398,37.69978,-121.17019
CDEC,KOT,2020-02-18T02:45:00Z,20,400,37.69978,-121.17019
CDEC,KOT,2020-02-18T03:00:00Z,20,404,37.69978,-121.17019
CDEC,KOT,2020-02-18T03:15:00Z,20,402,37.69978,-121.17019
CDEC,KOT,2020-02-18T03:30:00Z,20,400,37.69978,-121.17019
CDEC,KOT,2020-02-18T03:45:00Z,20,404,37.69978,-121.17019
CDEC,KOT,2020-02-18T04:00:00Z,20,404,37.69978,-121.17019
CDEC,KOT,2020-02-18T04:15:00Z,20,400,37.69978,-121.17019
CDEC,KOT,2020-02-18T04:30:00Z,20,400,37.69978,-121.17019
CDEC,KOT,2020-02-18T04:45:00Z,20,400,37.69978,-121.17019
CDEC,KOT,2020-02-18T05:00:00Z,20,400,37.69978,-121.17019
CDEC,KOT,2020-02-18T05:15:00Z,20,398,37.69978,-121.17019
CDEC,KOT,2020-02-18T05:30:00Z,20,400,37.69978,-121.17019
CDEC,KOT,2020-02-18T05:45:00Z,20,400,37.69978,-121.17019
CDEC,KOT,2020-02-18T06:00:00Z,20,400,37.69978,-121.17019
CDEC,KOT,2020-02-18T06:15:00Z,20,400,37.69978,-121.17019
CDEC,KOT,2020-02-18T06:30:00Z,20,400,37.69978,-121.17019
CDEC,KOT,2020-02-18T06:45:00Z,20,400,37.69978,-121.17019
CDEC,KOT,2020-02-18T07:00:00Z,20,400,37.69978,-121.17019
CDEC,KOT,2020-02-18T07:15:00Z,20,398,37.69978,-121.17019
CDEC,KOT,2020-02-18T07:30:00Z,20,400,37.69978,-121.17019
CDEC,KOT,2020-02-18T07:45:00Z,20,398,37.69978,-121.17019
CDEC,KOT,2020-02-18T08:00:00Z,20,398,37.69978,-121.17019
CDEC,KOT,2020-02-18T08:15:00Z,20,398,37.69978,-121.17019
CDEC,KOT,2020-02-18T08:30:00Z,20,402,37.69978,-121.17019
CDEC,KOT,2020-02-18T08:45:00Z,20,398,37.69978,-121.17019
CDEC,KOT,2020-02-18T09:00:00Z,20,398,37.69978,-121.17019
CDEC,KOT,2020-02-18T09:15:00Z,20,398,37.69978,-121.17019
CDEC,KOT,2020-02-18T09:30:00Z,20,398,37.69978,-121.17019
CDEC,KOT,2020-02-18T09:45:00Z,20,396,37.69978,-121.17019
CDEC,KOT,2020-02-18T10:00:00Z,20,396,37.69978,-121.17019
CDEC,KOT,2020-02-18T10:15:00Z,20,396,37.69978,-121.17019
CDEC,KOT,2020-02-18T10:30:00Z,20,396,37.69978,-121.17019
CDEC,KOT,2020-02-18T10:45:00Z,20,396,37.69978,-121.17019
CDEC,KOT,2020-02-18T11:00:00Z,20,396,37.69978,-121.17019
CDEC,KOT,2020-02-18T11:15:00Z,20,396,37.69978,-121.17019
